Song Title|Voicing|Arranger
Hey, Look Me Over|TTBB|Willis Diekema, John Hohl
Hey, Look Me Over / If My Friends Could See Me Now|TTBB|Tom Gentry
Hey, Soul Sister|SSAA|Elaine Gain
Hey, Soul Sister|TTBB|Jon Nicholas
Hey, Won't You Play Another Somebody|SSAA|Tedda Lippincott
Hey! Look Me Over|SSAA|Nancy Bergman
Hi Neighbor|TTBB|Rob Ozman
Hi Neighbor|TTBB|Walter Latzko
Hi Neighbor / One Of Those Songs|TTBB|Walter Latzko
Hi Neighbor/Consider Yourself Medley|TTBB|Joe Simone
Hi, Neighbor|TTBB|Walter Latzko
Hickey|SSAA|Tom Gentry
Hide And Seek|SATB|Joseph Bates
High Hopes|SATB|Mel Knight
High Hopes|SSAA|Ann Minihane
High Hopes|TTBB|Dennis Driscoll
High Time|TTBB|Roy Dawson
Higher And Higher|SSAA|David Wright
Higher And Higher|TTBB|David Wright
Hit Me With A Hot Note|SSAA|June Berg
Hit That Jive Jack|SSAA|Greg Volk
Hit That Jive Jack|TTBB|Greg Volk
Hit That Jive, Jack|TTBB|Aaron Dale
Hit the Road Jack|SATB|Tom Gentry
Hockey Song, The (aka The Good Old Hockey Game)|TTBB|Steven Armstrong
Hocus Pocus Medley|SSAA|Liz Garnett
Hold On|TTBB|David Wright
Hold On|TTBB|Joe Pickin
Holdin On For A Hero|SSAA|Jim Arns
Holdin' Out for a Hero|SSAA|Jim Arns
Holding Out for a Hero|SSAA|Paul Ayres
Holding Out For A Hero|SSAA|Joey Minshall
Holland Road|TTBB|Nathan Peplinski
Holly Jolly Christmas|SSAA|Betty Oliver
Holly, Jolly Christmas|SSAA|Betty Oliver
Holy, Holy, Holy|TTBB|Joe Johnson
Home Christmas Medley|SSAA|Carmen Youra
Home For the Holidays|SSAA|Carolyn Schmidt
Home For The Holidays|SSAA|Carolyn Schmidt Tedda Lippincott
Home on the Range|SSAA|Brian Beck
Home on the Range|TTBB|Don Gray
Home on the Range|TTBB|Jack Baird
Home On The Range|TTBB|Jim Clancy
Home On The Range|TTBB|Jon Nicholas
Home to Stay|SSAA|Joey Minshall
Hometown in Dixieland|TTBB|Jay Giallombardo
Homeward Bound|SSAA|Janice Wheeler
Homeward Bound|TTBB|Jon Nicholas
Honey (Open That Door)/Hey Good Lookin'|TTBB|Aaron Dale
Honey I'm Home|SSAA|Corinna Garriock
Honey Medley|SSAA|David Harrington
Honey Medley|TTBB|David Harrington
Honey Pie (Beatles)|SATB|Paul Hart
Honey/Little 'Lize Medley|TTBB|Barbershop Harmony Society
Honey/Little 'Lize Medley|TTBB|Floyd Connett
Honeysuckle Rose|TTBB|Aaron Dale
Honky Tonk Moon|SSAA|Anna Maria Parker
Honolulu City Lights|SSAA|Brian Beck
Hooked on a Feeling|TTBB|Deke Sharon
Hooked On A Feeling|SSAA|Corinna Garriock
Hooked On A Feeling|SSAA|Jim Arns
Hooked On A Feeling|SSAA|Tedda Lippincott
Hooked On A Feeling|TTBB|Jon Nicholas
Hooray for Hollywood|SSAA|Joni Bescos
Hooray For Hollywood|TTBB|Dennis Driscoll
Hooray For Hollywood/That's Entertainment Medley(Jay Giallomb|TTBB|Jay Giallombardo
Hooray for Love|TTBB|Alan Gordon
Hopelessly Devoted to You|SSAA|Carolyn Healey
Hospitality|TTBB|Gene Cokeroft
Hot Diggity (YWIH)|SSAA|Muriel Berg
Hot Diggity Dog (Dog Ziggity Boom)|SSAA|Muriel Berg
Hot Stuff|SSAA|Sylvia Alsbury
House At Pooh Corner|TTBB|Anthony Nasto
House of Blue Lights|SSAA|Jo Lund
House Of The Rising Sun|TTBB|Deke Sharon
How 'Ya Gonna Keep 'Em Down On The Farm?|TTBB|Barbershop Harmony Society
How Are Things in Glocca Morra?|TTBB|Don Gray
How Are Ya Fixed For Love|SATB|Shawn York
How Can I Keep From Singing|SSAA|Joe Liles
How Can I Miss You If You Won't Go Away|SSAA|Unspecified
How Can I Miss You If You Won'T Go Away|SSAA|Tedda Lippincott
How Can I Miss You If You Won't Go Away?|TTBB|Lou Perry
How Can You Mend A Broken Heart|TTBB|Henrik Rosenberg
How Could You Believe Me|SSAA|Brian Beck
How Could You Believe Me?|SSAA|Renee Craig
How Deep is the Ocean|SSAA|Ed Waesche
How Deep is the Ocean|TTBB|Rob Hopkins
How Deep Is the Ocean|SSAA|Lynn McCord
How Deep Is the Ocean|SSAA|Rob Hopkins
How Deep Is The Ocean|TTBB|Ed Waesche
How Deep Is The Ocean (How High Is The Sky)|TTBB|Ed Waesche
How Deep is the Ocean?|TTBB|Jim Clancy
How Deep is the Ocean?|TTBB|Rob Hopkins
How Deep Is the Ocean?|TTBB|Ed Waesche
How Deep Is Your Love|SSAA|Ruby Rhea
How Deep Is Your Love|TTBB|Henrik Rosenberg
How Deep Is Your Love|TTBB|John Palmer
How Do I Love Thee|SSAA|Nathan Christensen
How Do You Like Your Eggs in the Morning|SSAA|Tom Gentry
How Far Is It to Betlehem|TTBB|Larry Triplett
How Great Thou Art|SATB|Joe Johnson
How Great Thou Art|TTBB|Clay Hine
How Great Thou Art|TTBB|Fred King
How High the Moon|SSAA|Cheryl Suhr
How High The Moon|SSAA|Mark Hale
How High The Moon|TTBB|Mark Hale
How Lucky Can You Get/Luck Be a Lady|SSAA|Brian Beck
How Many Hearts Have You Broken|SSAA|Jim Arns
How Many Hearts Have you Broken?|SSAA|Jim Arns
How Many Hearts Have You Broken?|SSAA|Steve Jamison
How Many Hearts Have You Broken?|TTBB|Unspecified
How Many Hearts/ Them There Eyes|SSAA|Brent Graham
How To Build A Chorus|TTBB|Val Hicks
How We Sang Today|SSAA|Unspecified
How We Sang Today|SSAA|Vicki Uhr
How Ya Gonna Keep 'Em Down On The Farm Medley|SSAA|Nancy Bergman
How Ya Gonna Keep 'Em Down On the Farm?|TTBB|Mike Senter
How Ya Gonna Keep Em' Down on the Farm?|TTBB|Barbershop Harmony Society
How's Every Little Thing In Dixie|TTBB|Al Rekhop
How's Every Little Thing in Dixie?|TTBB|David Wright
Huron Carol|SSAA|Corinna Garriock
Huron Carol|TTBB|Steven Armstrong
Hush|TTBB|Dick Kneeland
Hushabye Mountain|TTBB|Bill Mitchell
Hushabye Mountain|TTBB|William Mitchell
Hymns of Christmas Medley|TTBB|Shaun Agnew
I Ain't Down Yet|SSAA|JoAnne Ingels
I am Australian|TTBB|Unspecified
I Am Not American|TTBB|Steven Armstrong
I Am Sailing|SSAA|Unspecified
I Am What I Am|SSAA|Michael Gellert
I Am What I Am/My Way (Medley)|TTBB|Steve Tramack
I Am Woman|SSAA|Judy Dixon
I Asked The Lord|SSAA|Kay Bromert
I Asked The Lord|TTBB|Buzz Haeger
I Been Workin' On The Railroad|TTBB|Roger Payne
I Believe|SSAA|Tom Gentry
I Believe|TTBB|Barbershop Harmony Society
I Believe|TTBB|David Harrington
I Believe I Can Fly|SSAA|Joey Minshall
I Believe in Father Christmas|TTBB|Shaun Agnew
I Believe In Music|SSAA|Jo Lund
I Believe In Music|SSAA|Joe Liles
I Believe In Music|TTBB|Joe Liles
I Believe/You'll Never Walk Alone|SSAA|Fred King
I Can Cook Too|SSAA|Lorraine Rochefort
I Can Dream, Can't I?|SSAA|Brad Rees
I Can Dream, Can't I?|TTBB|Brent Graham
I Can See Clearly Now|SSAA|Charlene Yazurlo
I Can't Begin to Tell You|SSAA|Carolyn Schmidt
I Can't Believe I'm Losing You|SSAA|Joni Bescos
I Can't Believe I'm Not A Millionaire|SSAA|Julia Cope
I Can't Give Anything But Love/I've Got A Feeling I'm Falling|SSAA|Nancy Bergman
I Can't Give You Anything But Love|SATB|Mason Kaye
I Can't Give You Anything But Love|SSAA|Nancy Bergman
I Can't Give You Anything But Love|TTBB|Clay Hine
I Can't Give You Anything But Love|TTBB|David Harrington
I Can't Give You Anything But Love|TTBB|Ed Waesche
I Can't Give You Anything But Love|TTBB|Walter Latzko
I Can't Give You Anything But Love & Steppin' Out With My Baby Medley|SSAA|Nancy Bergman
I Can't Give You Anything But Love-L.O.V.E.|SSAA|Nancy Bergman
I Can't Give You Anything But Love-LOVE|SSAA|Nancy Bergman
I Can't Give You Anything But Love, Baby|TTBB|David Harrington
I Can't Give You Anything But Love/L-O-V-E Medley|SSAA|Nancy Bergman
I Can't Give You Anything But Love/LOVE Medley|SSAA|Nancy Bergman
I Can't Give You Anything But Love/Steppin' Out Medley|SSAA|Nancy Bergman
I Can't Give You Anything But Love/Steppin' Out With My Baby (Medley)|SSAA|Nancy Bergman
I Can't Give You Anything/I've Got A Feeling I'm Falling|SSAA|Nancy Bergman
I Can't Give You/Steppin' Out With My Baby|SSAA|Nancy Bergman
I Can't Help Falling In Love|TTBB|Will Hamblet
I Can't Help Falling In Love With You|TTBB|Johan Wikstrom
I Can't Help Falling In Love With You|TTBB|Jon Nicholas
I Can't Help Falling In Love With You|TTBB|Kevin Keller
I Can't Recall Her Name|TTBB|Joe Liles
I Can't Recall His Name|SSAA|Joe Liles
I Could Have Danced All Night|TTBB|Brent Graham
I Could Have Told You|TTBB|Henrik Rosenberg
I Cover the Waterfront|TTBB|Webb Comfort
I Didn't Wanna Fall|SSAA|Joe Liles
I Didn't Want To Fall|SSAA|Joe Liles
I Didn't Want To Fall|TTBB|Joe Liles
I Didn't Want to Fall - modified words|SSAA|Joe Liles
I Dig Rock and Roll Music|SSAA|Kevin Keller
I Don't Care if the Sun Don't Shine|SSAA|Nancy Bergman
I Don't Care/Steppin Out|SSAA|Nancy Bergman
I Don't Know Enough About You|SSAA|Nancy Bergman
I Don't Know Enough About You/ I Don't Know Why Medley(Tom Ge|SSAA|Tom Gentry
I Don't Know Enough About You/ I Don't Know Why Medley(Tom Ge|TTBB|Tom Gentry
I Don't Know If I Should Call Her|TTBB|Jon Nicholas
I Don't Know Medley|TTBB|Tom Gentry
I Don't Know Medley (I Know a Little Bit/I Don't Know Why I Love You Like I Do)|SSAA|Unspecified
I Don't Know Why|SSAA|Buzz Haeger
I Don't Know Why|TTBB|Mel Knight
I Don't Know Why|TTBB|Webb Comfort
I Don't Know Why (I Just Do)|SSAA|Haeger
I Don't Know Why (I Love You Like I Do)|SSAA|Buzz Haeger
I Don't Know Why Medley|SSAA|Mary Coffman
I Don't Know Why, I Just Do|SSAA|Buzz Haeger
I Don't Know Why/You Made Me Love You|SSAA|Mary Coffman
I Don't Mind Being All Alone|TTBB|Barbershop Harmony Society
I Don't Stand A Ghost of a Chance|SSAA|Cheryl Suhr
I Don't Wanna Get Married/When You're Married|SSAA|Avis Fellows/Marie Johnson
I Don't Wanna Walk Without You|SSAA|Nancy Bergman
I Don't Wanna Walk Without You|SSAA|Renee Craig
I Don't Want To Get Well|TTBB|Rob Hopkins
I Don't Want To Set The World On Fire|TTBB|Joe Johnson
I Don't Want To Set The World On Fire|TTBB|Lloyd McClur
I Don't Want to Walk Without You|SSAA|Renee Craig
I Don't Want to Walk Without You|TTBB|Joe Johnson
I Don't Want to Walk Without You|TTBB|Tom Gentry
I Dreamed A Dream|SSAA|June Dale
I Dreamed A Dream (Les Miserable)|SATB|Philip Lawson
I Enjoy Being A Girl (YWIH)|SSAA|Jean Kane
I Feel A Song / Hallelujah!|TTBB|Ed Waesche
I Feel A Song Comin On|SSAA|Nancy Bergman
I Feel a Song Comin' On|SSAA|Nancy Bergman
I Feel A Song Comin' On|SSAA|Jarmela Speta
I Feel A Song Comin' On|TTBB|Larry Triplett
I Feel A Song Comin' On|TTBB|Pete Rupay
I Feel A Song Comin' On|TTBB|Rob Hopkins
I Feel A Song Comin' On|TTBB|Unspecified
I Feel A Song Coming On|SSAA|Jarmela Speta
I Feel Pretty|SSAA|Carolyn Schmidt
I Feel the Earth Move|SSAA|Ase Hagerman
I Feel the Earth Move|SSAA|Deke Sharon
I Found a Million Dollar Baby|TTBB|Bill Mitchell, Ed Wasche and Rob Hopkins
I Found A Million Dollar Baby|TTBB|Ed Waesche, Rob Hopkins, Bill Mitchell
I Found the End of the Rainbow|TTBB|Ed Waesche
I Get A Kick Out Of You|SSAA|Joni Bescos
I Get Along Without You Very Well|TTBB|Adam Reimnitz
I Get Along Without You Very Well|TTBB|Janne Olsson
I Get Along Without You Very Well|TTBB|Ruby Rhea
I Get Around|TTBB|Larry Wright, Doug Anderson
I Get By With a Little Help From My Friends|SSAA|Rich Hasty
I Get the Blues When It Rains|SSAA|Anna Maria Parker
I Get The Blues When It Rains|TTBB|Douglas Beck
I Go to the Rock|SSAA|Don Gray
I Got a Crush On You|SSAA|Marge Bailey
I Got a Feelin' I'm Fallin'|SSAA|Nancy Bergman
I Got Lost in His Arms|SSAA|Jo Lund
I Got Plenty of Nothin'|TTBB|Jay Giallombardo
I Got Rhythm|SSAA|Ann Minihane
I Got Rhythm|SSAA|David Wright
I Got Rhythm|TTBB|Bill Biffle
I Got Rhythm|TTBB|Clay Hine
I Got Rhythm|TTBB|Ed Waesche
I Got Rhythm|TTBB|Walter Latzko
I Got Rhythm Medley|SSAA|Nancy Bergman
I Got Rhythm-Farewell To Love|TTBB|Steven Armstrong
I Got You, Babe|SSAA|Brian Beck
I Gotta Dance|SSAA|Brian Beck
I Gotta Right To Sing The Blues|TTBB|Ed Waesche
I Had Someone Before I Had You|SSAA|Avis Fellows
I Had Someone Else Before I had You|SSAA|Avis Fellows
I Hate to Lose You|TTBB|Unspecified
I Have Dreamed|SSAA|David Briner
I Have Dreamed|SSAA|David Wright
I Have Dreamed|TTBB|David Wright
I Have Had Singing|TTBB|Ron Jeffers
I Have Seen The Light (chorus parts only)|TTBB|Jay Giallombardo
I Heard It Through the Grapevine|SSAA|Dede Nibler
I Heard It Through The Grapevine|TTBB|Aaron Dale
I Heard The Bells On Christmas Day|TTBB|Jon Nicholas
I Heard You Singing|TTBB|Jay Giallombardo
I Hope You Dance|SSAA|Jean McFadyen
I Hope You Dance|SSAA|Tedda Lippincott
I Just Can't Wait To Be King|TTBB|Aaron Dale
I Know Why (And So Do You)|TTBB|Kevin Keller
I Left My Heart In San Francisco|TTBB|Jay Wright
I Left My Heart In San Francisco|TTBB|Ted Byrne
I Love A Barbershop Song|TTBB|Duane Enders
I Love a Piano|SSAA|Jim Massey
I Love A Piano|SSAA|Greg Volk
I Love A Piano|TTBB|Jay Giallombardo
I Love Being Here With You|SSAA|Aaron Dale
I Love Being Here With You|SSAA|Kevin Keller
I Love Being Here With You|TTBB|Aaron Dale
I Love Jazz Medley|SSAA|David Wright
I Love Jazz Medley|TTBB|David Wright
I Love My Baby|SSAA|Tom Gentry
I Love That Old Barbershop Style|TTBB|Val Hicks
I Love That We're Old Fashioned|TTBB|Kevin Keller
I Love the Whole United States|TTBB|Burt Szabo
I Love to Hear That Good Old Barbershop Style|SSAA|Jo Lund
I Love to Hear That Old Barbershop Style|SSAA|Jo Lund/Val Hicks
I Love to Laugh|SSAA|Jim Massey
I Love To Laugh|TTBB|Val Hicks
I Love You for Sentimental Reasons|SSAA|Joan Adler
I Love You Truly|TTBB|Barbershop Harmony Society
I May Be Gone for a Long, Long Time|TTBB|Unspecified
I May Wander|SSAA|Joey Minshall
I Miss Mother Most of All|SSAA|Joe Liles
I Miss Mother Most Of All|TTBB|Joe Liles
I Never Can Say Goodbye|TTBB|Jeremey Johnson
I Never Knew I Could Love Anybody (Like I'm Loving You)|SSAA|David Wright
I Never Knew Medley|TTBB|Renee Craig
I Never Knew You Were Meant for Me|SSAA|Rob Hopkins
I Never Knew/Get Me To The Church On Time Medley(Clay|TTBB|Clay Hine
I Never Knew/You Were Meant for Me|SSAA|Renee Craig
I Never Meant to Fall in Love|SSAA|Joe Liles
I Only Have Eyes For You|SSAA|Greg Volk
I Only Have Eyes For You|SSAA|Tedda Lippincott
I Only Have Eyes For You|SSAA|Tom Gentry
I Only Have Eyes For You|SSAA|Unspecified
I Only Have Eyes For You|TTBB|Bobby Gray
I Only Have Eyes For You|TTBB|Greg Volk, Bobby Gray
I Only Have Eyes For You|TTBB|R. Weiss
I Remember You|SSAA|Jim Arns
I Saw Her Standing There|TTBB|Brian Wollman
I Saw Her Standing There|TTBB|Jon Nicholas
I Saw Mommy Kissing Santa Claus|TTBB|Burt Szabo
I Saw Mommy Kissing Santa Claus|TTBB|Steve Tramack
I Saw Three Ships|SSAA|Diane Clark
I Saw Three Ships|TTBB|Kevin Keller
I Shot the Sheriff|TTBB|Steve Wolf
I Sing the Mighty Power of God|TTBB|Andrew Ball
I Still Call Australia Home|SSAA|Unspecified
I Talk To The Trees|SSAA|D.C. DeBruycker
I Thought About You|TTBB|Ruby Rhea
I Thought About You|TTBB|Webb Comfort
I Told 'em All About You/You Dear|SSAA|Four Harmonizers
I Told Them All About You|SSAA|Jim Arns
I Told Them All About You/You Dear Medley|SSAA|Joe Liles
I Told Them All About You/You Dear Medley(Four Harmoni|TTBB|Four Harmonizers
I Tried Your Love|TTBB|Jon Nicholas
I Used To Be Color Blind|TTBB|Adam Reimnitz
I Used To Call Her Baby|TTBB|Tom Gentry, Don Gray
I Used to Call Him Baby asb Showtime|SSAA|Jay Giallombardo
I Used to Call Him Baby Medley|SSAA|Jay Giallombardo
I Wanna Be A Producer|TTBB|Nick Schurmann
I Wanna Be Around|SSAA|Nancy Bergman
I Wanna Be Around|TTBB|Jay Giallombardo
I Wanna Be Around|TTBB|Mo Rector
I Wanna Be Like You|SATB|Philip Lawson
I Wanna Be Like You|SSAA|Unspecified
I Wanna Be Like You|TTBB|David Wright
I Wanna Be Loved By You|SSAA|Jarmela Speta
I Wanna Come Back As A Man|SSAA|Jim Arns
I Wanna Hippopotamus for Christmas|SSAA|Tedda Lippincott
I Wanna Hold Your Hand|SSAA|David Harrington
I Wanna Hold Your Hand|TTBB|David Harrington
I Want a Girl|TTBB|Barbershop Harmony Society
I Want a Hippopotamus for Christmas|SSAA|Kay Bromert
I Want a Hippopotamus for Christmas|TTBB|Tony Searle
I Want a Hippopotamus For Christmas|TTBB|Tom Gentry
I Want A Hippopotamus For Christmas|TTBB|Jon Nicholas
I Want To Hold Your Hand|TTBB|Adam Bock
I Want To Hold Your Hand|TTBB|Steve Jamison
I Want You Back|SSAA|Elaine Gain
I Want You to be My Sweetheart|TTBB|Lou Perry
I Want You, I Need You, I Love You|SSAA|Aaron Dale
I Want You, I Need You, I Love You|TTBB|Aaron Dale
I Will|SSAA|David Harrington
I Will|TTBB|David Harrington
I Will|TTBB|David Wright
I Will Be There|TTBB|Steve Delehanty
I Will Follow Him|SSAA|Tedda Lippincott
I Will Go Sailing No More|TTBB|Rich Hasty
I Will Love Again|SSAA|Vicki Uhr
I Will Love You 'Til the End of Time|SSAA|Alan Baker
I Will Love You Til The End of Time|SSAA|Al Baker
I Will Never Pass This Way Again|TTBB|Don Gray
I Will Survive|SSAA|Larry Wright
I Wish I Could Be Santa Claus|SSAA|Larry Triplett
I Wish I Could Be Santa Claus|TTBB|Larry Triplett
I Wish I Could Shimmy Like My Sister Kate|SSAA|Jo Lund
I Wish I Could Shimmy Like My Sister Kate|SSAA|Nancy Bergman
I Wish You Love|SSAA|Dave Briner
I Wish You Love|TTBB|Larry Triplett
I Won't Dance|TTBB|Liz Garnett
I Won't Send Roses|TTBB|Theo Hicks
I Wonder as I Wander|SSAA|Joey Minshall
I Wonder As I Wander|TTBB|Darin Drown
I Wonder As I Wander|TTBB|Jon Nicholas
I Wonder as I Wander (Bass feature)|SSAA|Joey Minshall
I Wonder Who's Kissing Her Now?|TTBB|Lou Perry
I Wouldn't Trade The Silver In My Mother's Hair|TTBB|Ed Waesche
I Write The Songs|TTBB|Buzz Haeger
I'd Give A Million Tomorrows|SSAA|Nancy Bergman
I'd Give A Million Tomorrows|SSAA|Tom Gentry
I'd Give The World To Be In My Hometown|TTBB|Einar Pedersen
I'd Give The World To Hear Alexanders Band Again|TTBB|Unspecified
I'd Like to Teach the World to Sing|SSAA|Joey Minshall
I'd Like to Teach the World to Sing|SSAA|Joni Bescos
I'd Like to Teach the World to Sing|SSAA|Nancy Bergman
I'd Like To Teach The World To Sing (In Perfect Harmony)|TTBB|Dave Stevens
I'd Like To Teach The World To Sing (In Perfect Harmony)|TTBB|Rob Hopkins
I'd Love To Live In Loveland|TTBB|Barbershop Harmony Society
I'd Love To Live In Loveland|TTBB|Heritage of Harmony
I'd Love To Live In Loveland|TTBB|Val Hicks
I'd Love To Live In Loveland With A Girl Like You|TTBB|Aaron Dale
I'll Always Love You (Smiling Face)|TTBB|Ruby Rhea
I'll Be Easy To Find|SSAA|Joey Minshall
I'll Be Home for Christmas|SSAA|Barbershop Harmony Society
I'll Be Home For Christmas|SSAA|Renee Craig
I'll Be Home For Christmas|SSAA|Sylvia Alsbury
I'll Be Home For Christmas|TTBB|Barbershop Harmony Society
I'll Be Home For Christmas|TTBB|Jon Nicholas
I'Ll Be Home For Christmas|SSAA|Renee Craig Judy Vidal
I'll Be Seeing You|SSAA|Renee Craig
I'll Be Seeing You|SSAA|Tedda Lippincott
I'll Be Seeing You|TTBB|Chris Slacke
I'll Be Seeing You|TTBB|Chuck Brooks
I'll Be Seeing You|TTBB|Don Gray
I'll Be Seeing You|TTBB|Jim Clancy
I'll Be Seeing You|TTBB|Rob Hopkins
I'll Be There (SATB)|SATB|Dave King
I'll Be There For You|SSAA|Jon Nicholas
I'll Be There For You|TTBB|Jon Nicholas
I'll Be With You in Apple Blossom Time|SSAA|Nancy Bergman
I'll Be Your Friend Until Forever|SSAA|Tedda Lippincott
I'll Fly Away|SSAA|Burt Szabo
I'll Fly Away|SSAA|Don Gray
I'll Fly Away|TTBB|Burt Szabo
I'll Fly Away|TTBB|Don Gray
I'll Fly Away (Keepsake Version)|TTBB|Don Gray
I'll Fly Away (Society Stock Version)|TTBB|Don Gray
I'll Follow the Sun|TTBB|Jay Giallombardo
I'll Forget You|SSAA|Jay Giallombardo
I'll Forget You|TTBB|Lou Perry
I'll Get By|TTBB|Steven Armstrong
I'll Know|SATB|Steven Armstrong
I'll Never Fall in Love Again|SSAA|Tom Gentry
I'll Never Say 'Never Again' Again|TTBB|Tom Gentry
I'll Never Say Never Again|SSAA|Tom Gentry
I'll Never Say Never Again Again|SSAA|Tom Gentry
I'll Never Smile Again|TTBB|Roy Keys
I'll Never Write A Love Song Anymore|SSAA|Joe Liles
I'll String Along With You|TTBB|Tom Gentry
I'll Take Romance|TTBB|Marshall Webb
I'll Take You Dreaming|TTBB|Larry Triplett
I'll Take You Home Again Kathleen|TTBB|Peter Nugent
I'll Tell My Ma When I Go Home|SSAA|Joey Minshall
I'll Walk With God|TTBB|Burt Szabo, Hank Vomacka
I'll Walk With God|TTBB|Jeremey Johnson
I'll Walk With God|TTBB|Pete Rupay
I'm A Believer|TTBB|Greg Volk
I'm a Fool to Want You|TTBB|Larry Triplett
I'm A Great Big Baby|SSAA|Lynnell Diamond
I'm a Woman|SSAA|Lorraine Rochefort
I'm A Woman|SSAA|Nancy Bergman
I'm Afraid the Masquerade is Over|SSAA|Renee Craig
I'm All Alone|SSAA|Floyd Connett
I'm All Alone|TTBB|David Wallace
I'm Alone Because I Love You|SSAA|Brian Beck
I'm Alone Because I Love You|SSAA|Mary Coffman
I'm Alone Because I Love You|TTBB|Brian Beck
I'm Alone Because I Love You|TTBB|Lou Perry, Ed Waesche
I'm Alone Because I Love You|TTBB|Unspecified
I'm Alright Now|TTBB|Theo Hicks
I'm Always Chasing Rainbows|SSAA|Anna Maria Parker
I'm Always Chasing Rainbows|SSAA|Nancy Bergman
I'm Always Chasing Rainbows|SSAA|Ruby Rhea
I'm Always Chasing Rainbows|TTBB|Earl Moon
I'm Back In Love/I'm In Love Again|SSAA|Betty Oliver/Marie Johnson
I'm Beginning to Like It|SSAA|Tom Gentry
I'm Beginning To Like It|TTBB|Tom Gentry
I'm Beginning to See the Light|SSAA|June Dale
I'm Beginning to See the Light|SSAA|Linda Masterson
I'm Beginning to See the Light|SSAA|Nancy Bergman
I'm Beginning to See the Light|SSAA|Tedda Lippincott
I'm Beginning to See the Light|SSAA|Walter Latzko
I'm Beginning to See the Light|TTBB|Marshall Webb
I'm Beginning To See The Light|SSAA|Rob Hopkins
I'm Beginning To See The Light|TTBB|Rob Hopkins
I'm Confessin'|SSAA|Don Gray
I'm Confessin'|TTBB|Don Gray
I'm Dancing This Dance in the Wrong Romance|SSAA|Frank Marzocco
I'm Feelin' Fine|TTBB|Darin Drown
I'm Feelin' Fine|TTBB|Joe Liles
I'm Feeling Fine|SSAA|Tedda Lippincott
I'm Gonna Live 'Til I Die|SSAA|Unspecified
I'm Gonna Live 'Til I Die|TTBB|Greg Volk
I'm Gonna Live 'Til I Die|TTBB|Robert Rund
I'm Gonna Live Till I Die|TTBB|Greg Volk
I'm Gonna Live Till I Die|TTBB|Greg Volk, Keepsake
I'm Gonna Live TillI Die|SSAA|Greg Volk
I'm Gonna Lock My Heart|SSAA|Jean Shook
I'm Gonna Love That Guy|SSAA|Norma Andersen
I'm Gonna Make It, Joe|TTBB|Phil Ordaz
I'm Gonna Sing|TTBB|Gloria Gaither
I'm Gonna Sing Til The Spirit Moves In My Heart(Darin D|TTBB|Darin Drown
I'm Gonna Sit Right Down and Write Myself a Letter|SSAA|Tom Gentry
I'm Gonna Sit Right Down And Write Myself A Letter|TTBB|Mo Rector (w/slight changes)
I'm Gonna Sit Right Down And Write Myself A Letter|TTBB|Tom Gentry
I'm Gonna Sit Right Down And Write Myself A Letter(Jim Ka|TTBB|Jim Kahlke
I'm Gonna Wash That Man Right Outta My Hair|SSAA|Ruby Rhea
I'm Happy|TTBB|Alan Siegal
I'm In Love With A Big Blue Frog|SSAA|Carolyn Healey
I'm In Love With the Mother of My Best Girl|TTBB|Dave Briner and Lloyd Steinkamp
I'm In the Mood For Love|TTBB|Webb Comfort
I'm Into Something Good|SSAA|John Fortino (Intro by Norbert Hammes)
